file_path,scanner_model,dpi,doc_type
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\Canon120-1\300\s1_92.tif,Canon120-1,300,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\Canon120-1\300\s1_93.tif,Canon120-1,300,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\Canon120-1\300\s1_94.tif,Canon120-1,300,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\Canon120-1\300\s1_95.tif,Canon120-1,300,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\Canon120-1\300\s1_96.tif,Canon120-1,300,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\Canon120-1\300\s1_97.tif,Canon120-1,300,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\Canon120-1\300\s1_98.tif,Canon120-1,300,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\Canon120-1\300\s1_99.tif,Canon120-1,300,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\Canon120-2\150\s2_1.tif,Canon120-2,150,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\Canon120-2\150\s2_10.tif,Canon120-2,150,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\Canon120-2\150\s2_100.tif,Canon120-2,150,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\Canon120-2\150\s2_11.tif,Canon120-2,150,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\Canon120-2\150\s2_12.tif,Canon120-2,150,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\Canon120-2\150\s2_13.tif,Canon120-2,150,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\Canon120-2\150\s2_14.tif,Canon120-2,150,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\Canon120-2\150\s2_15.tif,Canon120-2,150,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\Canon120-2\150\s2_16.tif,Canon120-2,150,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\Canon120-2\150\s2_17.tif,Canon120-2,150,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\Canon120-2\150\s2_18.tif,Canon120-2,150,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\Canon120-2\150\s2_19.tif,Canon120-2,150,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\Canon120-2\150\s2_2.tif,Canon120-2,150,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\Canon120-2\150\s2_20.tif,Canon120-2,150,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\Canon120-2\150\s2_21.tif,Canon120-2,150,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\Canon120-2\150\s2_22.tif,Canon120-2,150,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\Canon120-2\150\s2_23.tif,Canon120-2,150,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\Canon120-2\150\s2_24.tif,Canon120-2,150,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\Canon120-2\150\s2_25.tif,Canon120-2,150,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\Canon120-2\150\s2_26.tif,Canon120-2,150,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\Canon120-2\150\s2_27.tif,Canon120-2,150,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\Canon120-2\150\s2_28.tif,Canon120-2,150,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\Canon120-2\150\s2_29.tif,Canon120-2,150,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\Canon120-2\150\s2_3.tif,Canon120-2,150,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\Canon120-2\150\s2_30.tif,Canon120-2,150,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\Canon120-2\150\s2_31.tif,Canon120-2,150,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\Canon120-2\150\s2_32.tif,Canon120-2,150,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\Canon120-2\150\s2_33.tif,Canon120-2,150,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\Canon120-2\150\s2_34.tif,Canon120-2,150,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\Canon120-2\150\s2_35.tif,Canon120-2,150,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\Canon120-2\150\s2_36.tif,Canon120-2,150,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\Canon120-2\150\s2_37.tif,Canon120-2,150,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\Canon120-2\150\s2_38.tif,Canon120-2,150,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\Canon120-2\150\s2_39.tif,Canon120-2,150,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\Canon120-2\150\s2_4.tif,Canon120-2,150,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\Canon120-2\150\s2_40.tif,Canon120-2,150,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\Canon120-2\150\s2_41.tif,Canon120-2,150,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\Canon120-2\150\s2_42.tif,Canon120-2,150,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\Canon120-2\150\s2_43.tif,Canon120-2,150,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\Canon120-2\150\s2_44.tif,Canon120-2,150,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\Canon120-2\150\s2_45.tif,Canon120-2,150,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\Canon120-2\150\s2_46.tif,Canon120-2,150,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\Canon120-2\150\s2_47.tif,Canon120-2,150,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\Canon120-2\150\s2_48.tif,Canon120-2,150,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\Canon120-2\150\s2_49.tif,Canon120-2,150,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\Canon120-2\150\s2_5.tif,Canon120-2,150,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\Canon120-2\150\s2_50.tif,Canon120-2,150,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\Canon120-2\150\s2_51.tif,Canon120-2,150,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\Canon120-2\150\s2_52.tif,Canon120-2,150,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\Canon120-2\150\s2_53.tif,Canon120-2,150,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\Canon120-2\150\s2_54.tif,Canon120-2,150,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\Canon120-2\150\s2_55.tif,Canon120-2,150,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\Canon120-2\150\s2_56.tif,Canon120-2,150,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\Canon120-2\150\s2_57.tif,Canon120-2,150,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\Canon120-2\150\s2_58.tif,Canon120-2,150,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\Canon120-2\150\s2_59.tif,Canon120-2,150,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\Canon120-2\150\s2_6.tif,Canon120-2,150,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\Canon120-2\150\s2_60.tif,Canon120-2,150,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\Canon120-2\150\s2_61.tif,Canon120-2,150,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\Canon120-2\150\s2_62.tif,Canon120-2,150,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\Canon120-2\150\s2_63.tif,Canon120-2,150,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\Canon120-2\150\s2_64.tif,Canon120-2,150,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\Canon120-2\150\s2_65.tif,Canon120-2,150,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\Canon120-2\150\s2_66.tif,Canon120-2,150,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\Canon120-2\150\s2_67.tif,Canon120-2,150,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\Canon120-2\150\s2_68.tif,Canon120-2,150,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\Canon120-2\150\s2_69.tif,Canon120-2,150,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\Canon120-2\150\s2_7.tif,Canon120-2,150,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\Canon120-2\150\s2_70.tif,Canon120-2,150,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\Canon120-2\150\s2_71.tif,Canon120-2,150,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\Canon120-2\150\s2_72.tif,Canon120-2,150,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\Canon120-2\150\s2_73.tif,Canon120-2,150,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\Canon120-2\150\s2_74.tif,Canon120-2,150,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\Canon120-2\150\s2_75.tif,Canon120-2,150,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\Canon120-2\150\s2_76.tif,Canon120-2,150,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\Canon120-2\150\s2_77.tif,Canon120-2,150,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\Canon120-2\150\s2_78.tif,Canon120-2,150,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\Canon120-2\150\s2_79.tif,Canon120-2,150,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\Canon120-2\150\s2_8.tif,Canon120-2,150,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\Canon120-2\150\s2_80.tif,Canon120-2,150,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\Canon120-2\150\s2_81.tif,Canon120-2,150,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\Canon120-2\150\s2_82.tif,Canon120-2,150,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\Canon120-2\150\s2_83.tif,Canon120-2,150,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\Canon120-2\150\s2_84.tif,Canon120-2,150,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\Canon120-2\150\s2_85.tif,Canon120-2,150,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\Canon120-2\150\s2_86.tif,Canon120-2,150,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\Canon120-2\150\s2_87.tif,Canon120-2,150,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\Canon120-2\150\s2_88.tif,Canon120-2,150,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\Canon120-2\150\s2_89.tif,Canon120-2,150,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\Canon120-2\150\s2_9.tif,Canon120-2,150,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\Canon120-2\150\s2_90.tif,Canon120-2,150,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\Canon120-2\150\s2_91.tif,Canon120-2,150,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\Canon120-2\150\s2_92.tif,Canon120-2,150,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\Canon120-2\150\s2_93.tif,Canon120-2,150,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\Canon120-2\150\s2_94.tif,Canon120-2,150,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\Canon120-2\150\s2_95.tif,Canon120-2,150,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\Canon120-2\150\s2_96.tif,Canon120-2,150,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\Canon120-2\150\s2_97.tif,Canon120-2,150,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\Canon120-2\150\s2_98.tif,Canon120-2,150,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\Canon120-2\150\s2_99.tif,Canon120-2,150,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\Canon120-2\300\s2_1.tif,Canon120-2,300,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\Canon120-2\300\s2_10.tif,Canon120-2,300,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\Canon120-2\300\s2_100.tif,Canon120-2,300,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\Canon120-2\300\s2_11.tif,Canon120-2,300,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\Canon120-2\300\s2_12.tif,Canon120-2,300,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\Canon120-2\300\s2_13.tif,Canon120-2,300,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\Canon120-2\300\s2_14.tif,Canon120-2,300,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\Canon120-2\300\s2_15.tif,Canon120-2,300,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\Canon120-2\300\s2_16.tif,Canon120-2,300,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\Canon120-2\300\s2_17.tif,Canon120-2,300,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\Canon120-2\300\s2_18.tif,Canon120-2,300,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\Canon120-2\300\s2_19.tif,Canon120-2,300,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\Canon120-2\300\s2_2.tif,Canon120-2,300,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\Canon120-2\300\s2_20.tif,Canon120-2,300,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\Canon120-2\300\s2_21.tif,Canon120-2,300,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\Canon120-2\300\s2_22.tif,Canon120-2,300,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\Canon120-2\300\s2_23.tif,Canon120-2,300,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\Canon120-2\300\s2_24.tif,Canon120-2,300,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\Canon120-2\300\s2_25.tif,Canon120-2,300,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\Canon120-2\300\s2_26.tif,Canon120-2,300,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\Canon120-2\300\s2_27.tif,Canon120-2,300,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\Canon120-2\300\s2_28.tif,Canon120-2,300,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\Canon120-2\300\s2_29.tif,Canon120-2,300,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\Canon120-2\300\s2_3.tif,Canon120-2,300,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\Canon120-2\300\s2_30.tif,Canon120-2,300,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\Canon120-2\300\s2_31.tif,Canon120-2,300,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\Canon120-2\300\s2_32.tif,Canon120-2,300,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\Canon120-2\300\s2_33.tif,Canon120-2,300,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\Canon120-2\300\s2_34.tif,Canon120-2,300,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\Canon120-2\300\s2_35.tif,Canon120-2,300,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\Canon120-2\300\s2_36.tif,Canon120-2,300,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\Canon120-2\300\s2_37.tif,Canon120-2,300,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\Canon120-2\300\s2_38.tif,Canon120-2,300,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\Canon120-2\300\s2_39.tif,Canon120-2,300,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\Canon120-2\300\s2_4.tif,Canon120-2,300,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\Canon120-2\300\s2_40.tif,Canon120-2,300,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\Canon120-2\300\s2_41.tif,Canon120-2,300,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\Canon120-2\300\s2_42.tif,Canon120-2,300,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\Canon120-2\300\s2_43.tif,Canon120-2,300,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\Canon120-2\300\s2_44.tif,Canon120-2,300,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\Canon120-2\300\s2_45.tif,Canon120-2,300,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\Canon120-2\300\s2_46.tif,Canon120-2,300,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\Canon120-2\300\s2_47.tif,Canon120-2,300,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\Canon120-2\300\s2_48.tif,Canon120-2,300,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\Canon120-2\300\s2_49.tif,Canon120-2,300,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\Canon120-2\300\s2_5.tif,Canon120-2,300,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\Canon120-2\300\s2_50.tif,Canon120-2,300,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\Canon120-2\300\s2_51.tif,Canon120-2,300,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\Canon120-2\300\s2_52.tif,Canon120-2,300,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\Canon120-2\300\s2_53.tif,Canon120-2,300,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\Canon120-2\300\s2_54.tif,Canon120-2,300,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\Canon120-2\300\s2_55.tif,Canon120-2,300,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\Canon120-2\300\s2_56.tif,Canon120-2,300,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\Canon120-2\300\s2_57.tif,Canon120-2,300,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\Canon120-2\300\s2_58.tif,Canon120-2,300,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\Canon120-2\300\s2_59.tif,Canon120-2,300,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\Canon120-2\300\s2_6.tif,Canon120-2,300,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\Canon120-2\300\s2_60.tif,Canon120-2,300,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\Canon120-2\300\s2_61.tif,Canon120-2,300,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\Canon120-2\300\s2_62.tif,Canon120-2,300,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\Canon120-2\300\s2_63.tif,Canon120-2,300,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\Canon120-2\300\s2_64.tif,Canon120-2,300,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\Canon120-2\300\s2_65.tif,Canon120-2,300,Officials
C:\msys64\home\Raghav Thaman\internship\data\SUPATLANTIQUE_RAW\Officials\Canon120-2\300\s2_66.tif,Canon120-2,300,Officials
